satellite,elevation,azimuth,snr,time,network,band
9,11.0,60.0,44.0,50500,BeiDou,L1
40,16.0,59.0,47.0,50500,BeiDou,L5
7,19.0,65.0,51.0,50501,GPS,L1
8,9.0,30.0,50.0,50501,GPS,L1
8,9.0,30.0,47.0,50501,GPS,L5
31,25.0,45.0,47.0,50501,Galileo,L5
31,25.0,45.0,48.0,50501,Galileo,L1
40,16.0,59.0,48.0,50501,BeiDou,L1
7,16.0,69.0,43.0,50501,BeiDou,L1
10,16.0,80.0,40.0,50501,BeiDou,L1
9,11.0,60.0,44.0,50501,BeiDou,L1
40,16.0,59.0,47.0,50501,BeiDou,L5
7,19.0,65.0,51.0,50502,GPS,L1
8,9.0,30.0,50.0,50502,GPS,L1
8,9.0,30.0,47.0,50502,GPS,L5
31,25.0,45.0,47.0,50502,Galileo,L5
31,25.0,45.0,48.0,50502,Galileo,L1
40,16.0,59.0,48.0,50502,BeiDou,L1
7,16.0,69.0,43.0,50502,BeiDou,L1
10,16.0,80.0,39.0,50502,BeiDou,L1
9,11.0,60.0,44.0,50502,BeiDou,L1
40,16.0,59.0,47.0,50502,BeiDou,L5
7,19.0,65.0,50.0,50503,GPS,L1
8,9.0,30.0,50.0,50503,GPS,L1
8,9.0,30.0,47.0,50503,GPS,L5
31,25.0,45.0,47.0,50503,Galileo,L5
31,25.0,45.0,48.0,50503,Galileo,L1
40,16.0,59.0,48.0,50503,BeiDou,L1
7,16.0,69.0,43.0,50503,BeiDou,L1
10,16.0,80.0,39.0,50503,BeiDou,L1
9,11.0,60.0,44.0,50503,BeiDou,L1
40,16.0,59.0,48.0,50503,BeiDou,L5
7,19.0,65.0,50.0,50504,GPS,L1
8,9.0,30.0,50.0,50504,GPS,L1
8,9.0,30.0,46.0,50504,GPS,L5
31,25.0,45.0,47.0,50504,Galileo,L5
31,25.0,45.0,48.0,50504,Galileo,L1
40,16.0,59.0,48.0,50504,BeiDou,L1
7,16.0,69.0,43.0,50504,BeiDou,L1
10,16.0,80.0,40.0,50504,BeiDou,L1
9,11.0,60.0,43.0,50504,BeiDou,L1
40,16.0,59.0,48.0,50504,BeiDou,L5
7,19.0,65.0,50.0,50505,GPS,L1
8,9.0,30.0,50.0,50505,GPS,L1
8,9.0,30.0,46.0,50505,GPS,L5
31,25.0,45.0,47.0,50505,Galileo,L5
31,25.0,45.0,48.0,50505,Galileo,L1
40,16.0,59.0,48.0,50505,BeiDou,L1
7,16.0,69.0,43.0,50505,BeiDou,L1
10,16.0,80.0,39.0,50505,BeiDou,L1
9,11.0,60.0,44.0,50505,BeiDou,L1
40,16.0,59.0,48.0,50505,BeiDou,L5
7,19.0,65.0,50.0,50506,GPS,L1
8,9.0,30.0,50.0,50506,GPS,L1
8,9.0,30.0,46.0,50506,GPS,L5
31,25.0,45.0,47.0,50506,Galileo,L5
31,25.0,45.0,48.0,50506,Galileo,L1
40,16.0,59.0,48.0,50506,BeiDou,L1
7,16.0,69.0,43.0,50506,BeiDou,L1
10,16.0,80.0,39.0,50506,BeiDou,L1
9,11.0,60.0,44.0,50506,BeiDou,L1
40,16.0,59.0,48.0,50506,BeiDou,L5
7,19.0,65.0,50.0,50507,GPS,L1
8,9.0,30.0,50.0,50507,GPS,L1
8,9.0,30.0,46.0,50507,GPS,L5
31,25.0,45.0,47.0,50507,Galileo,L5
31,25.0,45.0,48.0,50507,Galileo,L1
40,16.0,59.0,48.0,50507,BeiDou,L1
7,16.0,69.0,43.0,50507,BeiDou,L1
10,16.0,80.0,39.0,50507,BeiDou,L1
9,11.0,60.0,44.0,50507,BeiDou,L1
40,16.0,59.0,48.0,50507,BeiDou,L5
7,19.0,65.0,50.0,50508,GPS,L1
8,9.0,30.0,50.0,50508,GPS,L1
8,9.0,30.0,46.0,50508,GPS,L5
31,25.0,45.0,48.0,50508,Galileo,L5
31,25.0,45.0,48.0,50508,Galileo,L1
40,16.0,59.0,48.0,50508,BeiDou,L1
7,16.0,69.0,43.0,50508,BeiDou,L1
10,16.0,80.0,39.0,50508,BeiDou,L1
9,11.0,60.0,44.0,50508,BeiDou,L1
40,16.0,59.0,48.0,50508,BeiDou,L5
7,19.0,65.0,50.0,50509,GPS,L1
8,9.0,30.0,50.0,50509,GPS,L1
8,9.0,30.0,46.0,50509,GPS,L5
31,25.0,45.0,48.0,50509,Galileo,L5
31,25.0,45.0,49.0,50509,Galileo,L1
40,16.0,59.0,48.0,50509,BeiDou,L1
7,16.0,69.0,43.0,50509,BeiDou,L1
10,16.0,80.0,40.0,50509,BeiDou,L1
9,11.0,60.0,44.0,50509,BeiDou,L1
40,16.0,59.0,48.0,50509,BeiDou,L5
7,19.0,65.0,50.0,50510,GPS,L1
8,9.0,30.0,50.0,50510,GPS,L1
8,9.0,30.0,46.0,50510,GPS,L5
31,25.0,45.0,48.0,50510,Galileo,L5
31,25.0,45.0,49.0,50510,Galileo,L1
40,16.0,59.0,48.0,50510,BeiDou,L1
7,16.0,69.0,43.0,50510,BeiDou,L1
10,16.0,80.0,40.0,50510,BeiDou,L1
9,11.0,60.0,44.0,50510,BeiDou,L1
40,16.0,59.0,48.0,50510,BeiDou,L5
7,19.0,65.0,50.0,50511,GPS,L1
8,9.0,30.0,50.0,50511,GPS,L1
8,9.0,30.0,46.0,50511,GPS,L5
31,25.0,45.0,48.0,50511,Galileo,L5
31,25.0,45.0,49.0,50511,Galileo,L1
7,16.0,69.0,42.0,50511,BeiDou,L1
40,16.0,59.0,48.0,50511,BeiDou,L1
10,16.0,80.0,40.0,50511,BeiDou,L1
9,11.0,60.0,44.0,50511,BeiDou,L1
40,16.0,59.0,48.0,50511,BeiDou,L5
7,19.0,65.0,50.0,50512,GPS,L1
8,9.0,30.0,50.0,50512,GPS,L1
8,9.0,30.0,46.0,50512,GPS,L5
31,25.0,45.0,48.0,50512,Galileo,L5
31,25.0,45.0,49.0,50512,Galileo,L1
7,16.0,69.0,42.0,50512,BeiDou,L1
40,16.0,59.0,48.0,50512,BeiDou,L1
10,16.0,80.0,39.0,50512,BeiDou,L1
9,11.0,60.0,44.0,50512,BeiDou,L1
40,16.0,59.0,48.0,50512,BeiDou,L5
7,19.0,65.0,50.0,50513,GPS,L1
8,9.0,30.0,50.0,50513,GPS,L1
8,9.0,30.0,46.0,50513,GPS,L5
31,25.0,45.0,48.0,50513,Galileo,L5
31,25.0,45.0,49.0,50513,Galileo,L1
7,16.0,69.0,41.0,50513,BeiDou,L1
40,16.0,59.0,48.0,50513,BeiDou,L1
10,16.0,80.0,39.0,50513,BeiDou,L1
9,11.0,60.0,44.0,50513,BeiDou,L1
40,16.0,59.0,48.0,50513,BeiDou,L5
7,19.0,65.0,50.0,50514,GPS,L1
8,9.0,30.0,50.0,50514,GPS,L1
8,9.0,30.0,47.0,50514,GPS,L5
31,25.0,45.0,48.0,50514,Galileo,L5
31,25.0,45.0,49.0,50514,Galileo,L1
7,16.0,69.0,41.0,50514,BeiDou,L1
40,16.0,59.0,48.0,50514,BeiDou,L1
10,16.0,80.0,39.0,50514,BeiDou,L1
9,11.0,60.0,44.0,50514,BeiDou,L1
40,16.0,59.0,48.0,50514,BeiDou,L5
7,19.0,65.0,50.0,50515,GPS,L1
8,9.0,30.0,50.0,50515,GPS,L1
8,9.0,30.0,47.0,50515,GPS,L5
31,25.0,45.0,48.0,50515,Galileo,L5
31,25.0,45.0,49.0,50515,Galileo,L1
7,16.0,69.0,41.0,50515,BeiDou,L1
40,16.0,59.0,47.0,50515,BeiDou,L1
10,16.0,80.0,39.0,50515,BeiDou,L1
9,11.0,60.0,44.0,50515,BeiDou,L1
40,16.0,59.0,48.0,50515,BeiDou,L5
7,19.0,65.0,49.0,50516,GPS,L1
8,9.0,30.0,50.0,50516,GPS,L1
8,9.0,30.0,47.0,50516,GPS,L5
31,25.0,45.0,48.0,50516,Galileo,L5
31,25.0,45.0,49.0,50516,Galileo,L1
7,16.0,69.0,41.0,50516,BeiDou,L1
40,16.0,59.0,47.0,50516,BeiDou,L1
10,16.0,80.0,39.0,50516,BeiDou,L1
9,11.0,60.0,44.0,50516,BeiDou,L1
40,16.0,59.0,48.0,50516,BeiDou,L5
7,19.0,65.0,49.0,50517,GPS,L1
8,9.0,30.0,50.0,50517,GPS,L1
8,9.0,30.0,47.0,50517,GPS,L5
31,25.0,45.0,48.0,50517,Galileo,L5
31,25.0,45.0,49.0,50517,Galileo,L1
7,16.0,69.0,41.0,50517,BeiDou,L1
40,16.0,59.0,47.0,50517,BeiDou,L1
10,16.0,80.0,39.0,50517,BeiDou,L1
9,11.0,60.0,44.0,50517,BeiDou,L1
40,16.0,59.0,48.0,50517,BeiDou,L5
7,19.0,65.0,49.0,50518,GPS,L1
8,9.0,30.0,50.0,50518,GPS,L1
8,9.0,30.0,47.0,50518,GPS,L5
31,25.0,45.0,48.0,50518,Galileo,L5
31,25.0,45.0,49.0,50518,Galileo,L1
7,16.0,69.0,42.0,50518,BeiDou,L1
40,16.0,59.0,47.0,50518,BeiDou,L1
10,16.0,80.0,40.0,50518,BeiDou,L1
9,11.0,60.0,44.0,50518,BeiDou,L1
40,16.0,59.0,48.0,50518,BeiDou,L5
7,19.0,65.0,49.0,50519,GPS,L1
8,9.0,30.0,50.0,50519,GPS,L1
8,9.0,30.0,47.0,50519,GPS,L5
31,25.0,45.0,48.0,50519,Galileo,L5
31,25.0,45.0,49.0,50519,Galileo,L1
7,16.0,69.0,42.0,50519,BeiDou,L1
40,16.0,59.0,47.0,50519,BeiDou,L1
10,16.0,80.0,40.0,50519,BeiDou,L1
9,11.0,60.0,44.0,50519,BeiDou,L1
40,16.0,59.0,48.0,50519,BeiDou,L5
7,19.0,65.0,49.0,50520,GPS,L1
8,9.0,30.0,50.0,50520,GPS,L1
8,9.0,30.0,47.0,50520,GPS,L5
31,25.0,45.0,48.0,50520,Galileo,L5
31,25.0,45.0,49.0,50520,Galileo,L1
40,16.0,59.0,47.0,50520,BeiDou,L1
7,16.0,69.0,42.0,50520,BeiDou,L1
10,16.0,80.0,40.0,50520,BeiDou,L1
9,11.0,60.0,44.0,50520,BeiDou,L1
40,16.0,59.0,48.0,50520,BeiDou,L5
7,19.0,65.0,49.0,50521,GPS,L1
8,9.0,30.0,50.0,50521,GPS,L1
8,9.0,30.0,47.0,50521,GPS,L5
31,25.0,45.0,48.0,50521,Galileo,L5
31,25.0,45.0,49.0,50521,Galileo,L1
40,16.0,59.0,47.0,50521,BeiDou,L1
7,16.0,69.0,42.0,50521,BeiDou,L1
10,16.0,80.0,40.0,50521,BeiDou,L1
9,11.0,60.0,44.0,50521,BeiDou,L1
40,16.0,59.0,49.0,50521,BeiDou,L5
7,19.0,65.0,49.0,50522,GPS,L1
8,9.0,30.0,50.0,50522,GPS,L1
8,9.0,30.0,46.0,50522,GPS,L5
31,25.0,45.0,48.0,50522,Galileo,L5
31,25.0,45.0,49.0,50522,Galileo,L1
40,16.0,59.0,48.0,50522,BeiDou,L1
7,16.0,69.0,42.0,50522,BeiDou,L1
10,16.0,80.0,40.0,50522,BeiDou,L1
9,11.0,60.0,44.0,50522,BeiDou,L1
40,16.0,59.0,49.0,50522,BeiDou,L5
7,19.0,65.0,49.0,50523,GPS,L1
8,9.0,30.0,50.0,50523,GPS,L1
8,9.0,30.0,46.0,50523,GPS,L5
31,25.0,45.0,48.0,50523,Galileo,L5
31,25.0,45.0,49.0,50523,Galileo,L1
40,16.0,59.0,49.0,50523,BeiDou,L1
7,16.0,69.0,43.0,50523,BeiDou,L1
10,16.0,80.0,40.0,50523,BeiDou,L1
9,11.0,60.0,44.0,50523,BeiDou,L1
40,16.0,59.0,49.0,50523,BeiDou,L5
7,19.0,65.0,49.0,50524,GPS,L1
8,9.0,30.0,50.0,50524,GPS,L1
8,9.0,30.0,46.0,50524,GPS,L5
31,25.0,45.0,48.0,50524,Galileo,L5
31,25.0,45.0,49.0,50524,Galileo,L1
10,16.0,80.0,40.0,50524,BeiDou,L1
7,16.0,69.0,43.0,50524,BeiDou,L1
40,16.0,59.0,49.0,50524,BeiDou,L1
9,11.0,60.0,44.0,50524,BeiDou,L1
40,16.0,59.0,49.0,50524,BeiDou,L5
7,19.0,65.0,49.0,50525,GPS,L1
8,9.0,30.0,50.0,50525,GPS,L1
8,9.0,30.0,46.0,50525,GPS,L5
31,25.0,45.0,47.0,50525,Galileo,L5
31,25.0,45.0,49.0,50525,Galileo,L1
10,16.0,80.0,40.0,50525,BeiDou,L1
7,16.0,69.0,43.0,50525,BeiDou,L1
40,16.0,59.0,49.0,50525,BeiDou,L1
9,11.0,60.0,44.0,50525,BeiDou,L1
40,16.0,59.0,49.0,50525,BeiDou,L5
7,19.0,65.0,49.0,50526,GPS,L1
8,9.0,30.0,50.0,50526,GPS,L1
8,9.0,30.0,46.0,50526,GPS,L5
31,25.0,45.0,47.0,50526,Galileo,L5
31,25.0,45.0,49.0,50526,Galileo,L1
10,16.0,80.0,40.0,50526,BeiDou,L1
7,16.0,69.0,43.0,50526,BeiDou,L1
40,16.0,59.0,49.0,50526,BeiDou,L1
9,11.0,60.0,44.0,50526,BeiDou,L1
40,16.0,59.0,49.0,50526,BeiDou,L5
7,19.0,65.0,49.0,50527,GPS,L1
8,9.0,30.0,50.0,50527,GPS,L1
8,9.0,30.0,46.0,50527,GPS,L5
31,25.0,45.0,47.0,50527,Galileo,L5
31,25.0,45.0,49.0,50527,Galileo,L1
10,16.0,80.0,40.0,50527,BeiDou,L1
7,16.0,69.0,43.0,50527,BeiDou,L1
40,16.0,59.0,49.0,50527,BeiDou,L1
9,11.0,60.0,44.0,50527,BeiDou,L1
40,16.0,59.0,49.0,50527,BeiDou,L5
7,19.0,65.0,49.0,50528,GPS,L1
8,9.0,30.0,50.0,50528,GPS,L1
8,9.0,30.0,46.0,50528,GPS,L5
31,25.0,45.0,47.0,50528,Galileo,L5
31,25.0,45.0,49.0,50528,Galileo,L1
10,16.0,80.0,40.0,50528,BeiDou,L1
7,16.0,69.0,44.0,50528,BeiDou,L1
40,16.0,59.0,49.0,50528,BeiDou,L1
9,11.0,60.0,44.0,50528,BeiDou,L1
40,16.0,59.0,49.0,50528,BeiDou,L5
7,19.0,65.0,49.0,50529,GPS,L1
8,9.0,30.0,50.0,50529,GPS,L1
8,9.0,30.0,46.0,50529,GPS,L5
31,25.0,45.0,47.0,50529,Galileo,L5
31,25.0,45.0,49.0,50529,Galileo,L1
10,16.0,80.0,40.0,50529,BeiDou,L1
7,16.0,69.0,44.0,50529,BeiDou,L1
40,16.0,59.0,49.0,50529,BeiDou,L1
9,11.0,60.0,44.0,50529,BeiDou,L1
40,16.0,59.0,49.0,50529,BeiDou,L5
7,19.0,65.0,49.0,50530,GPS,L1
8,9.0,30.0,50.0,50530,GPS,L1
8,9.0,30.0,46.0,50530,GPS,L5
31,25.0,45.0,47.0,50530,Galileo,L5
31,25.0,45.0,49.0,50530,Galileo,L1
10,16.0,80.0,40.0,50530,BeiDou,L1
40,16.0,59.0,49.0,50530,BeiDou,L1
7,16.0,69.0,44.0,50530,BeiDou,L1
9,11.0,60.0,44.0,50530,BeiDou,L1
40,16.0,59.0,49.0,50530,BeiDou,L5
7,19.0,65.0,48.0,50531,GPS,L1
8,9.0,30.0,50.0,50531,GPS,L1
8,9.0,30.0,46.0,50531,GPS,L5
31,25.0,45.0,48.0,50531,Galileo,L5
31,25.0,45.0,49.0,50531,Galileo,L1
10,16.0,80.0,40.0,50531,BeiDou,L1
40,16.0,59.0,49.0,50531,BeiDou,L1
7,16.0,69.0,44.0,50531,BeiDou,L1
9,11.0,60.0,44.0,50531,BeiDou,L1
40,16.0,59.0,49.0,50531,BeiDou,L5
7,19.0,65.0,48.0,50532,GPS,L1
8,9.0,30.0,50.0,50532,GPS,L1
8,9.0,30.0,46.0,50532,GPS,L5
31,25.0,45.0,48.0,50532,Galileo,L5
31,25.0,45.0,49.0,50532,Galileo,L1
10,16.0,80.0,40.0,50532,BeiDou,L1
40,16.0,59.0,49.0,50532,BeiDou,L1
7,16.0,69.0,44.0,50532,BeiDou,L1
9,11.0,60.0,44.0,50532,BeiDou,L1
40,16.0,59.0,49.0,50532,BeiDou,L5
7,19.0,65.0,48.0,50533,GPS,L1
8,9.0,30.0,50.0,50533,GPS,L1
8,9.0,30.0,46.0,50533,GPS,L5
31,25.0,45.0,48.0,50533,Galileo,L5
31,25.0,45.0,49.0,50533,Galileo,L1
10,16.0,80.0,40.0,50533,BeiDou,L1
40,16.0,59.0,49.0,50533,BeiDou,L1
7,16.0,69.0,44.0,50533,BeiDou,L1
9,11.0,60.0,44.0,50533,BeiDou,L1
40,16.0,59.0,49.0,50533,BeiDou,L5
7,19.0,65.0,48.0,50534,GPS,L1
8,9.0,30.0,50.0,50534,GPS,L1
8,9.0,30.0,46.0,50534,GPS,L5
31,25.0,45.0,48.0,50534,Galileo,L5
31,25.0,45.0,50.0,50534,Galileo,L1
40,16.0,59.0,49.0,50534,BeiDou,L1
7,16.0,69.0,44.0,50534,BeiDou,L1
10,16.0,80.0,40.0,50534,BeiDou,L1
9,11.0,60.0,44.0,50534,BeiDou,L1
40,16.0,59.0,49.0,50534,BeiDou,L5
7,19.0,65.0,48.0,50535,GPS,L1
8,9.0,30.0,50.0,50535,GPS,L1
8,9.0,30.0,46.0,50535,GPS,L5
31,25.0,45.0,48.0,50535,Galileo,L5
31,25.0,45.0,50.0,50535,Galileo,L1
40,16.0,59.0,48.0,50535,BeiDou,L1
7,16.0,69.0,44.0,50535,BeiDou,L1
10,16.0,80.0,39.0,50535,BeiDou,L1
9,11.0,60.0,44.0,50535,BeiDou,L1
40,16.0,59.0,49.0,50535,BeiDou,L5
7,19.0,65.0,48.0,50536,GPS,L1
8,9.0,30.0,50.0,50536,GPS,L1
8,9.0,30.0,46.0,50536,GPS,L5
31,25.0,45.0,48.0,50536,Galileo,L5
31,25.0,45.0,50.0,50536,Galileo,L1
10,16.0,80.0,39.0,50536,BeiDou,L1
40,16.0,59.0,48.0,50536,BeiDou,L1
7,16.0,69.0,44.0,50536,BeiDou,L1
9,11.0,60.0,44.0,50536,BeiDou,L1
40,16.0,59.0,49.0,50536,BeiDou,L5
7,19.0,65.0,48.0,50537,GPS,L1
8,9.0,30.0,50.0,50537,GPS,L1
8,9.0,30.0,46.0,50537,GPS,L5
31,25.0,45.0,48.0,50537,Galileo,L5
31,25.0,45.0,50.0,50537,Galileo,L1
10,16.0,80.0,39.0,50537,BeiDou,L1
40,16.0,59.0,48.0,50537,BeiDou,L1
7,16.0,69.0,44.0,50537,BeiDou,L1
9,11.0,60.0,44.0,50537,BeiDou,L1
40,16.0,59.0,49.0,50537,BeiDou,L5
7,19.0,65.0,47.0,50538,GPS,L1
8,9.0,30.0,50.0,50538,GPS,L1
8,9.0,30.0,46.0,50538,GPS,L5
31,25.0,45.0,48.0,50538,Galileo,L5
31,25.0,45.0,50.0,50538,Galileo,L1
10,16.0,80.0,39.0,50538,BeiDou,L1
40,16.0,59.0,48.0,50538,BeiDou,L1
7,16.0,69.0,44.0,50538,BeiDou,L1
9,11.0,60.0,44.0,50538,BeiDou,L1
40,16.0,59.0,49.0,50538,BeiDou,L5
7,19.0,65.0,47.0,50539,GPS,L1
8,9.0,30.0,50.0,50539,GPS,L1
8,9.0,30.0,46.0,50539,GPS,L5
31,25.0,45.0,48.0,50539,Galileo,L5
31,25.0,45.0,50.0,50539,Galileo,L1
10,16.0,80.0,39.0,50539,BeiDou,L1
40,16.0,59.0,48.0,50539,BeiDou,L1
7,16.0,69.0,44.0,50539,BeiDou,L1
9,11.0,60.0,44.0,50539,BeiDou,L1
40,16.0,59.0,49.0,50539,BeiDou,L5
7,19.0,65.0,47.0,50540,GPS,L1
8,9.0,30.0,50.0,50540,GPS,L1
8,9.0,30.0,46.0,50540,GPS,L5
31,25.0,45.0,48.0,50540,Galileo,L5
31,25.0,45.0,50.0,50540,Galileo,L1
10,16.0,80.0,39.0,50540,BeiDou,L1
40,16.0,59.0,48.0,50540,BeiDou,L1
7,16.0,69.0,44.0,50540,BeiDou,L1
9,11.0,60.0,44.0,50540,BeiDou,L1
40,16.0,59.0,49.0,50540,BeiDou,L5
7,19.0,65.0,47.0,50541,GPS,L1
8,9.0,30.0,50.0,50541,GPS,L1
8,9.0,30.0,46.0,50541,GPS,L5
31,25.0,45.0,48.0,50541,Galileo,L5
31,25.0,45.0,50.0,50541,Galileo,L1
10,16.0,80.0,39.0,50541,BeiDou,L1
40,16.0,59.0,48.0,50541,BeiDou,L1
7,16.0,69.0,44.0,50541,BeiDou,L1
9,11.0,60.0,44.0,50541,BeiDou,L1
40,16.0,59.0,49.0,50541,BeiDou,L5
7,19.0,65.0,48.0,50542,GPS,L1
8,9.0,30.0,50.0,50542,GPS,L1
8,9.0,30.0,46.0,50542,GPS,L5
31,25.0,45.0,48.0,50542,Galileo,L5
31,25.0,45.0,50.0,50542,Galileo,L1
10,16.0,80.0,39.0,50542,BeiDou,L1
40,16.0,59.0,48.0,50542,BeiDou,L1
7,16.0,69.0,44.0,50542,BeiDou,L1
9,11.0,60.0,44.0,50542,BeiDou,L1
40,16.0,59.0,49.0,50542,BeiDou,L5
7,19.0,65.0,48.0,50543,GPS,L1
8,9.0,30.0,50.0,50543,GPS,L1
8,9.0,30.0,46.0,50543,GPS,L5
31,25.0,45.0,48.0,50543,Galileo,L5
31,25.0,45.0,50.0,50543,Galileo,L1
10,16.0,80.0,39.0,50543,BeiDou,L1
40,16.0,59.0,48.0,50543,BeiDou,L1
7,16.0,69.0,44.0,50543,BeiDou,L1
9,11.0,60.0,44.0,50543,BeiDou,L1
40,16.0,59.0,49.0,50543,BeiDou,L5
7,19.0,65.0,48.0,50544,GPS,L1
8,9.0,30.0,50.0,50544,GPS,L1
8,9.0,30.0,46.0,50544,GPS,L5
31,25.0,45.0,48.0,50544,Galileo,L5
31,25.0,45.0,50.0,50544,Galileo,L1
10,16.0,80.0,39.0,50544,BeiDou,L1
40,16.0,59.0,48.0,50544,BeiDou,L1
7,16.0,69.0,44.0,50544,BeiDou,L1
9,11.0,60.0,44.0,50544,BeiDou,L1
40,16.0,59.0,49.0,50544,BeiDou,L5
7,19.0,65.0,47.0,50545,GPS,L1
8,9.0,30.0,50.0,50545,GPS,L1
8,9.0,30.0,46.0,50545,GPS,L5
31,25.0,45.0,48.0,50545,Galileo,L5
31,25.0,45.0,50.0,50545,Galileo,L1
10,16.0,80.0,39.0,50545,BeiDou,L1
40,16.0,59.0,48.0,50545,BeiDou,L1
7,16.0,69.0,44.0,50545,BeiDou,L1
9,11.0,60.0,44.0,50545,BeiDou,L1
40,16.0,59.0,49.0,50545,BeiDou,L5
7,19.0,65.0,46.0,50546,GPS,L1
8,9.0,30.0,50.0,50546,GPS,L1
8,9.0,30.0,46.0,50546,GPS,L5
31,25.0,45.0,48.0,50546,Galileo,L5
31,25.0,45.0,50.0,50546,Galileo,L1
10,16.0,80.0,39.0,50546,BeiDou,L1
40,16.0,59.0,48.0,50546,BeiDou,L1
7,16.0,69.0,44.0,50546,BeiDou,L1
9,11.0,60.0,44.0,50546,BeiDou,L1
40,16.0,59.0,49.0,50546,BeiDou,L5
7,19.0,65.0,46.0,50547,GPS,L1
8,9.0,30.0,50.0,50547,GPS,L1
8,9.0,30.0,46.0,50547,GPS,L5
31,25.0,45.0,48.0,50547,Galileo,L5
31,25.0,45.0,50.0,50547,Galileo,L1
10,16.0,80.0,38.0,50547,BeiDou,L1
40,16.0,59.0,48.0,50547,BeiDou,L1
7,16.0,69.0,44.0,50547,BeiDou,L1
9,11.0,60.0,44.0,50547,BeiDou,L1
40,16.0,59.0,49.0,50547,BeiDou,L5
7,19.0,65.0,46.0,50548,GPS,L1
8,9.0,30.0,50.0,50548,GPS,L1
8,9.0,30.0,46.0,50548,GPS,L5
31,25.0,45.0,48.0,50548,Galileo,L5
31,25.0,45.0,50.0,50548,Galileo,L1
10,16.0,80.0,38.0,50548,BeiDou,L1
40,16.0,59.0,48.0,50548,BeiDou,L1
7,16.0,69.0,44.0,50548,BeiDou,L1
9,11.0,60.0,44.0,50548,BeiDou,L1
40,16.0,59.0,49.0,50548,BeiDou,L5
7,19.0,65.0,46.0,50549,GPS,L1
8,9.0,30.0,50.0,50549,GPS,L1
8,9.0,30.0,47.0,50549,GPS,L5
31,25.0,45.0,48.0,50549,Galileo,L5
31,25.0,45.0,50.0,50549,Galileo,L1
10,16.0,80.0,38.0,50549,BeiDou,L1
40,16.0,59.0,49.0,50549,BeiDou,L1
7,16.0,69.0,44.0,50549,BeiDou,L1
9,11.0,60.0,44.0,50549,BeiDou,L1
40,16.0,59.0,49.0,50549,BeiDou,L5
7,19.0,65.0,45.0,50550,GPS,L1
8,9.0,30.0,50.0,50550,GPS,L1
8,9.0,30.0,47.0,50550,GPS,L5
31,25.0,45.0,48.0,50550,Galileo,L5
31,25.0,45.0,50.0,50550,Galileo,L1
10,16.0,80.0,38.0,50550,BeiDou,L1
40,16.0,59.0,49.0,50550,BeiDou,L1
7,16.0,69.0,44.0,50550,BeiDou,L1
9,11.0,60.0,44.0,50550,BeiDou,L1
40,16.0,59.0,49.0,50550,BeiDou,L5
7,19.0,65.0,45.0,50551,GPS,L1
8,9.0,30.0,50.0,50551,GPS,L1
8,9.0,30.0,47.0,50551,GPS,L5
31,25.0,45.0,48.0,50551,Galileo,L5
31,25.0,45.0,50.0,50551,Galileo,L1
10,16.0,80.0,38.0,50551,BeiDou,L1
40,16.0,59.0,49.0,50551,BeiDou,L1
7,16.0,69.0,44.0,50551,BeiDou,L1
9,11.0,60.0,44.0,50551,BeiDou,L1
40,16.0,59.0,49.0,50551,BeiDou,L5
7,19.0,65.0,44.0,50552,GPS,L1
8,9.0,30.0,50.0,50552,GPS,L1
8,9.0,30.0,47.0,50552,GPS,L5
31,25.0,45.0,48.0,50552,Galileo,L5
31,25.0,45.0,50.0,50552,Galileo,L1
10,16.0,80.0,39.0,50552,BeiDou,L1
40,16.0,59.0,48.0,50552,BeiDou,L1
7,16.0,69.0,43.0,50552,BeiDou,L1
9,11.0,60.0,44.0,50552,BeiDou,L1
40,16.0,59.0,49.0,50552,BeiDou,L5
7,19.0,65.0,42.0,50553,GPS,L1
8,9.0,30.0,50.0,50553,GPS,L1
8,9.0,30.0,47.0,50553,GPS,L5
31,25.0,44.0,48.0,50553,Galileo,L5
31,25.0,44.0,50.0,50553,Galileo,L1
10,16.0,80.0,39.0,50553,BeiDou,L1
40,16.0,59.0,48.0,50553,BeiDou,L1
7,16.0,69.0,43.0,50553,BeiDou,L1
9,11.0,60.0,44.0,50553,BeiDou,L1
40,16.0,59.0,49.0,50553,BeiDou,L5
7,19.0,65.0,42.0,50554,GPS,L1
8,9.0,30.0,50.0,50554,GPS,L1
8,9.0,30.0,47.0,50554,GPS,L5
31,25.0,44.0,48.0,50554,Galileo,L5
31,25.0,44.0,50.0,50554,Galileo,L1
10,16.0,80.0,40.0,50554,BeiDou,L1
40,16.0,59.0,48.0,50554,BeiDou,L1
7,16.0,69.0,43.0,50554,BeiDou,L1
9,11.0,60.0,44.0,50554,BeiDou,L1
40,16.0,59.0,49.0,50554,BeiDou,L5
7,19.0,65.0,43.0,50555,GPS,L1
8,9.0,30.0,50.0,50555,GPS,L1
8,9.0,30.0,47.0,50555,GPS,L5
31,25.0,44.0,48.0,50555,Galileo,L5
31,25.0,44.0,50.0,50555,Galileo,L1
10,16.0,80.0,39.0,50555,BeiDou,L1
40,16.0,59.0,48.0,50555,BeiDou,L1
7,16.0,69.0,43.0,50555,BeiDou,L1
9,11.0,60.0,44.0,50555,BeiDou,L1
40,16.0,59.0,49.0,50555,BeiDou,L5
7,19.0,65.0,43.0,50556,GPS,L1
8,9.0,30.0,50.0,50556,GPS,L1
